主族群,細分產品,國家,排名,代碼,公司,產業地位
公用事業,Environmental Services,美,355,GFL,GFL Environmental Inc. Subordinate voting shares no par value,(底層分類，來自Nasdaq官方sector/industry)
工業,Misc Corporate Leasing Services,美,356,FTAI,FTAI Aviation Ltd. Common Stock,(底層分類，來自Nasdaq官方sector/industry)
工業,Trucking Freight/Courier Services,美,357,UPS,United Parcel Service Inc. Common Stock,(底層分類，來自Nasdaq官方sector/industry)
生技醫藥,Biotechnology: Biological Products (No Diagnostic Substances),美,358,APGE,Apogee Therapeutics Inc. Common Stock,(底層分類，來自Nasdaq官方sector/industry)
生技醫藥,Biotechnology: Pharmaceutical Preparations,美,359,PRAX,Praxis Precision Medicines Inc. Common Stock,(底層分類，來自Nasdaq官方sector/industry)
金融,Major Banks,美,360,STT,State Street Corporation Common Stock,(底層分類，來自Nasdaq官方sector/industry)
工業,Industrial Machinery/Components,美,361,IR,Ingersoll Rand Inc. Common Stock,(底層分類，來自Nasdaq官方sector/industry)
消費(非必需),Home Furnishings,美,362,SGI,Somnigroup International Inc. Common Stock,(底層分類，來自Nasdaq官方sector/industry)
能源,Oil & Gas Production,美,363,EQT,EQT Corporation Common Stock,(底層分類，來自Nasdaq官方sector/industry)
工業,Auto Manufacturing,美,364,RIVN,Rivian Automotive Inc. Class A Common Stock,(底層分類，來自Nasdaq官方sector/industry)
工業,Trucking Freight/Courier Services,美,365,ODFL,Old Dominion Freight Line Inc. Common Stock,(底層分類，來自Nasdaq官方sector/industry)
科技(綜合),Computer Software: Prepackaged Software,美,366,BB,BlackBerry Limited Common Stock,(底層分類，來自Nasdaq官方sector/industry)
生技醫藥,Medical Specialities,美,367,HUM,Humana Inc. Common Stock,(底層分類，來自Nasdaq官方sector/industry)
金融,Major Banks,美,368,PNC,PNC Financial Services Group Inc. (The) Common Stock,(底層分類，來自Nasdaq官方sector/industry)
能源,Industrial Machinery/Components,美,369,FCEL,FuelCell Energy Inc. Common Stock,(底層分類，來自Nasdaq官方sector/industry)
電池/儲能,燃料電池,美,369,FCEL,FuelCell Energy Inc. Common Stock,燃料電池廠
消費(非必需),Transportation Services,美,370,XPO,XPO Inc. Common Stock,(底層分類，來自Nasdaq官方sector/industry)
生技醫藥,Biotechnology: Pharmaceutical Preparations,美,371,INSM,Insmed Incorporated Common Stock,(底層分類，來自Nasdaq官方sector/industry)
消費(非必需),Shoe Manufacturing,美,372,DECK,Deckers Outdoor Corporation Common Stock,(底層分類，來自Nasdaq官方sector/industry)
消費(非必需),Services-Misc. Amusement & Recreation,美,373,LYV,Live Nation Entertainment Inc. Common Stock,(底層分類，來自Nasdaq官方sector/industry)
消費(非必需),Services-Misc. Amusement & Recreation,美,374,EA,Electronic Arts Inc. Common Stock,(底層分類，來自Nasdaq官方sector/industry)
科技(綜合),Semiconductors,美,375,LSCC,Lattice Semiconductor Corporation Common Stock,(底層分類，來自Nasdaq官方sector/industry)
IC設計,FPGA,美,375,LSCC,Lattice Semiconductor Corporation Common Stock,FPGA設計廠
不動產,Real Estate Investment Trusts,美,376,DLR,Digital Realty Trust Inc. Common Stock,(底層分類，來自Nasdaq官方sector/industry)
能源,Oil & Gas Production,美,377,OXY,Occidental Petroleum Corporation Common Stock,(底層分類，來自Nasdaq官方sector/industry)
消費(非必需),Apparel,美,378,LULU,lululemon athletica inc. Common Stock,(底層分類，來自Nasdaq官方sector/industry)
能源,Oil & Gas Production,美,379,DVN,Devon Energy Corporation Common Stock,(底層分類，來自Nasdaq官方sector/industry)
消費(非必需),Department/Specialty Retail Stores,美,380,DLTR,Dollar Tree Inc. Common Stock,(底層分類，來自Nasdaq官方sector/industry)
工業,Industrial Machinery/Components,美,381,LHX,L3Harris Technologies Inc. Common Stock,(底層分類，來自Nasdaq官方sector/industry)
軍工/國防,防衛電子系統,美,381,LHX,L3Harris Technologies Inc. Common Stock,L3Harris防衛電子
工業,Major Chemicals,美,382,ALB,Albemarle Corporation Common Stock,(底層分類，來自Nasdaq官方sector/industry)
工業,Aerospace,美,383,SOLS,Solstice Advanced Materials Inc. Common Stock ,(底層分類，來自Nasdaq官方sector/industry)
公用事業,Electric Utilities: Central,美,384,TLN,Talen Energy Corporation Common Stock,(底層分類，來自Nasdaq官方sector/industry)
消費(非必需),Restaurants,美,385,WEN,Wendy's Company (The) Common Stock,(底層分類，來自Nasdaq官方sector/industry)
工業,Industrial Machinery/Components,美,386,NVT,nVent Electric plc Ordinary Shares ,(底層分類，來自Nasdaq官方sector/industry)
公用事業,Electric Utilities: Central,美,387,CNP,CenterPoint Energy Inc (Holding Co) Common Stock,(底層分類，來自Nasdaq官方sector/industry)
科技(綜合),Computer Software: Prepackaged Software,美,388,TEAM,Atlassian Corporation Class A Common Stock,(底層分類，來自Nasdaq官方sector/industry)
工業,Marine Transportation,美,389,GD,General Dynamics Corporation Common Stock,(底層分類，來自Nasdaq官方sector/industry)
軍工/國防,潛艦/裝甲車,美,389,GD,General Dynamics Corporation Common Stock,通用動力
消費(非必需),Engineering & Construction,美,390,AGX,Argan Inc. Common Stock,(底層分類，來自Nasdaq官方sector/industry)
能源,Oil & Gas Production,美,391,FANG,Diamondback Energy Inc. Common Stock,(底層分類，來自Nasdaq官方sector/industry)
科技(綜合),EDP Services,美,392,RGTI,Rigetti Computing Inc. Common Stock,(底層分類，來自Nasdaq官方sector/industry)
量子計算,量子電腦,美,392,RGTI,Rigetti Computing Inc. Common Stock,量子電腦廠
生技醫藥,Biotechnology: Pharmaceutical Preparations,美,393,AZN,AstraZeneca PLC Ordinary Shares,(底層分類，來自Nasdaq官方sector/industry)
科技(綜合),Computer Software: Prepackaged Software,美,394,DT,Dynatrace Inc. Common Stock,(底層分類，來自Nasdaq官方sector/industry)
工業,Industrial Machinery/Components,美,395,BWXT,BWX Technologies Inc. Common Stock,(底層分類，來自Nasdaq官方sector/industry)
工業,Industrial Machinery/Components,美,396,CARR,Carrier Global Corporation Common Stock ,(底層分類，來自Nasdaq官方sector/industry)
金融,Finance: Consumer Services,美,397,RKT,Rocket Companies Inc. Class A Common Stock,(底層分類，來自Nasdaq官方sector/industry)
生技醫藥,Medical Specialities,美,398,MOH,Molina Healthcare Inc Common Stock,(底層分類，來自Nasdaq官方sector/industry)
科技(綜合),Computer Software: Prepackaged Software,美,399,FIG,Figma Inc. Class A Common Stock,(底層分類，來自Nasdaq官方sector/industry)
生技醫藥,Biotechnology: Pharmaceutical Preparations,美,400,NVS,Novartis AG Common Stock,(底層分類，來自Nasdaq官方sector/industry)
消費(非必需),Specialty Chemicals,美,401,KVUE,Kenvue Inc. Common Stock,(底層分類，來自Nasdaq官方sector/industry)
消費(非必需),Business Services,美,402,EBAY,eBay Inc. Common Stock,(底層分類，來自Nasdaq官方sector/industry)
消費(非必需),Services-Misc. Amusement & Recreation,美,403,WBD,Warner Bros. Discovery Inc. Series A Common Stock ,(底層分類，來自Nasdaq官方sector/industry)
生技醫藥,Biotechnology: Pharmaceutical Preparations,美,404,CYTK,Cytokinetics Incorporated Common Stock,(底層分類，來自Nasdaq官方sector/industry)
科技(綜合),Computer Software: Prepackaged Software,美,405,OKTA,Okta Inc. Class A Common Stock,(底層分類，來自Nasdaq官方sector/industry)
公用事業,Natural Gas Distribution,美,406,TRGP,Targa Resources Inc. Common Stock,(底層分類，來自Nasdaq官方sector/industry)
工業,Garments and Clothing,美,407,RL,Ralph Lauren Corporation Common Stock,(底層分類，來自Nasdaq官方sector/industry)
公用事業,Power Generation,美,408,DUK,Duke Energy Corporation (Holding Company) Common Stock,(底層分類，來自Nasdaq官方sector/industry)
科技(綜合),Industrial Machinery/Components,美,409,ENS,EnerSys Common Stock,(底層分類，來自Nasdaq官方sector/industry)
消費(非必需),Air Freight/Delivery Services,美,410,LUV,Southwest Airlines Company Common Stock,(底層分類，來自Nasdaq官方sector/industry)
消費(非必需),Transportation Services,美,411,EXPE,Expedia Group Inc. Common Stock,(底層分類，來自Nasdaq官方sector/industry)
金融,Major Banks,美,412,FITB,Fifth Third Bancorp Common Stock,(底層分類，來自Nasdaq官方sector/industry)
科技(綜合),Semiconductors,美,413,SWKS,Skyworks Solutions Inc. Common Stock,(底層分類，來自Nasdaq官方sector/industry)
IC設計,RF前端晶片(手機),美,413,SWKS,Skyworks Solutions Inc. Common Stock,手機RF晶片廠
消費(非必需),Services-Misc. Amusement & Recreation,美,414,STUB,StubHub Holdings Inc. Class A Common Stock,(底層分類，來自Nasdaq官方sector/industry)
科技(綜合),Industrial Machinery/Components,美,415,CW,Curtiss-Wright Corporation Common Stock,(底層分類，來自Nasdaq官方sector/industry)
軍工/國防,航太/國防零件,美,415,CW,Curtiss-Wright Corporation Common Stock,航太精密零件廠
科技(綜合),Semiconductors,美,416,ASX,ASE Technology Holding Co. Ltd. American Depositary Shares (each representing Two Common Shares) ,(底層分類，來自Nasdaq官方sector/industry)
封測(OSAT/測試),封測(綜合),美,416,ASX,ASE Technology Holding Co. Ltd. American Depositary Shares (each representing Two Common Shares) ,日月光美股ADR
科技(綜合),EDP Services,美,417,CTSH,Cognizant Technology Solutions Corporation Class A Common Stock,(底層分類，來自Nasdaq官方sector/industry)
工業,Metal Fabrications,美,418,NPO,Enpro Inc. Common Stock,(底層分類，來自Nasdaq官方sector/industry)
金融,Finance: Consumer Services,美,419,CORZ,Core Scientific Inc. Common Stock,(底層分類，來自Nasdaq官方sector/industry)
加密貨幣,比特幣挖礦/AI算力,美,419,CORZ,Core Scientific Inc. Common Stock,比特幣挖礦/轉型AI資料中心
工業,Industrial Machinery/Components,美,420,LII,Lennox International Inc. Common Stock,(底層分類，來自Nasdaq官方sector/industry)
工業,Diversified Commercial Services,美,421,PAYX,Paychex Inc. Common Stock,(底層分類，來自Nasdaq官方sector/industry)
公用事業,Power Generation,美,422,XEL,Xcel Energy Inc. Common Stock,(底層分類，來自Nasdaq官方sector/industry)
消費(非必需),Engineering & Construction,美,423,LGN,Legence Corp. Class A Common stock,(底層分類，來自Nasdaq官方sector/industry)
消費(非必需),Marine Transportation,美,424,NCLH,Norwegian Cruise Line Holdings Ltd. Ordinary Shares,(底層分類，來自Nasdaq官方sector/industry)
生技醫藥,Biotechnology: Pharmaceutical Preparations,美,425,UTHR,United Therapeutics Corporation Common Stock,(底層分類，來自Nasdaq官方sector/industry)
電信,Telecommunications Equipment,美,426,TIGO,Millicom International Cellular S.A. Common Stock,(底層分類，來自Nasdaq官方sector/industry)
生技醫藥, Medicinal Chemicals and Botanical Products ,美,427,DFTX,Definium Therapeutics Inc. Common Shares,(底層分類，來自Nasdaq官方sector/industry)
消費(非必需),Restaurants,美,428,TXRH,Texas Roadhouse Inc. Common Stock,(底層分類，來自Nasdaq官方sector/industry)
消費(非必需),Telecommunications Equipment,美,429,GSAT,Globalstar Inc. Common Stock,(底層分類，來自Nasdaq官方sector/industry)
消費(非必需),Motor Vehicles,美,430,PCAR,PACCAR Inc. Common Stock,(底層分類，來自Nasdaq官方sector/industry)
科技(綜合),Computer Software: Programming Data Processing,美,431,TEM,Tempus AI Inc. Class A Common Stock,(底層分類，來自Nasdaq官方sector/industry)
公用事業,Natural Gas Distribution,美,432,KGS,Kodiak Gas Services Inc. Common Stock,(底層分類，來自Nasdaq官方sector/industry)
公用事業,Electric Utilities: Central,美,433,D,Dominion Energy Inc. Common Stock,(底層分類，來自Nasdaq官方sector/industry)
生技醫藥,Biotechnology: Pharmaceutical Preparations,美,434,DNTH,Dianthus Therapeutics Inc. Common Stock,(底層分類，來自Nasdaq官方sector/industry)
工業,Steel/Iron Ore,美,435,NUE,Nucor Corporation Common Stock,(底層分類，來自Nasdaq官方sector/industry)
生技醫藥,Precision Instruments,美,436,ULS,UL Solutions Inc. Class A Common Stock,(底層分類，來自Nasdaq官方sector/industry)
公用事業,Oil & Gas Production,美,437,OKE,ONEOK Inc. Common Stock,(底層分類，來自Nasdaq官方sector/industry)
科技(綜合),Computer Software: Prepackaged Software,美,438,TDC,Teradata Corporation Common Stock,(底層分類，來自Nasdaq官方sector/industry)
金融,Commercial Banks,美,439,RY,Royal Bank Of Canada Common Stock,(底層分類，來自Nasdaq官方sector/industry)
金融,Investment Bankers/Brokers/Service,美,440,IBKR,Interactive Brokers Group Inc. Class A Common Stock,(底層分類，來自Nasdaq官方sector/industry)
生技醫藥,Biotechnology: Pharmaceutical Preparations,美,441,RARE,Ultragenyx Pharmaceutical Inc. Common Stock,(底層分類，來自Nasdaq官方sector/industry)
傳統消費,Farming/Seeds/Milling,美,442,CTVA,Corteva Inc. Common Stock ,(底層分類，來自Nasdaq官方sector/industry)
生技醫藥,Biotechnology: Pharmaceutical Preparations,美,443,XENE,Xenon Pharmaceuticals Inc. Common Shares,(底層分類，來自Nasdaq官方sector/industry)
工業,Industrial Machinery/Components,美,444,ITW,Illinois Tool Works Inc. Common Stock,(底層分類，來自Nasdaq官方sector/industry)
科技(綜合),Computer Software: Prepackaged Software,美,445,HUBS,HubSpot Inc. Common Stock,(底層分類，來自Nasdaq官方sector/industry)
不動產,Real Estate Investment Trusts,美,446,O,Realty Income Corporation Common Stock,(底層分類，來自Nasdaq官方sector/industry)
科技(綜合),Radio And Television Broadcasting And Communications Equipment,美,447,MSI,Motorola Solutions Inc. Common Stock,(底層分類，來自Nasdaq官方sector/industry)
消費(非必需),Clothing/Shoe/Accessory Stores,美,448,VSXY,Victorias Secret & Co. Common Stock ,(底層分類，來自Nasdaq官方sector/industry)
能源,Integrated oil Companies,美,449,PSX,Phillips 66 Common Stock,(底層分類，來自Nasdaq官方sector/industry)
生技醫藥,Biotechnology: Pharmaceutical Preparations,美,450,MANE,Veradermics Incorporated Common Stock,(底層分類，來自Nasdaq官方sector/industry)
科技(綜合),Computer Software: Prepackaged Software,美,451,RBLX,Roblox Corporation Class A Common Stock,(底層分類，來自Nasdaq官方sector/industry)
生技醫藥,Biotechnology: Biological Products (No Diagnostic Substances),美,452,BIIB,Biogen Inc. Common Stock,(底層分類，來自Nasdaq官方sector/industry)
工業,Electrical Products,美,453,VLTO,Veralto Corp Common Stock ,(底層分類，來自Nasdaq官方sector/industry)
未分類,未分類,美,454,VGNT,Versigent PLC Ordinary Shares,(底層分類，來自Nasdaq官方sector/industry)
消費(非必需),Oil and Gas Field Machinery,美,455,BKR,Baker Hughes Company Class A Common Stock,(底層分類，來自Nasdaq官方sector/industry)
科技(綜合),Electronic Components,美,456,NTAP,NetApp Inc. Common Stock,(底層分類，來自Nasdaq官方sector/industry)
AI伺服器,企業儲存系統,美,456,NTAP,NetApp Inc. Common Stock,企業級儲存解決方案廠
不動產,Real Estate Investment Trusts,美,457,CCI,Crown Castle Inc. Common Stock,(底層分類，來自Nasdaq官方sector/industry)
工業,Garments and Clothing,美,458,CTAS,Cintas Corporation Common Stock,(底層分類，來自Nasdaq官方sector/industry)
金融,Specialty Insurers,美,459,AJG,Arthur J. Gallagher & Co. Common Stock,(底層分類，來自Nasdaq官方sector/industry)
公用事業,Natural Gas Distribution,美,460,KMI,Kinder Morgan Inc. Common Stock,(底層分類，來自Nasdaq官方sector/industry)
科技(綜合),Computer Software: Programming Data Processing,美,461,TTD,The Trade Desk Inc. Class A Common Stock,(底層分類，來自Nasdaq官方sector/industry)
科技(綜合),Computer Software: Programming Data Processing,美,462,PINS,Pinterest Inc. Class A Common Stock,(底層分類，來自Nasdaq官方sector/industry)
消費(非必需),Business Services,美,463,AKAM,Akamai Technologies Inc. Common Stock,(底層分類，來自Nasdaq官方sector/industry)
科技(綜合),Semiconductors,美,464,TSEM,Tower Semiconductor Ltd. Ordinary Shares,(底層分類，來自Nasdaq官方sector/industry)
晶圓代工,類比/混合訊號晶圓代工,美,464,TSEM,Tower Semiconductor Ltd. Ordinary Shares,特殊製程晶圓代工廠
公用事業,Power Generation,美,465,AEE,Ameren Corporation Common Stock,(底層分類，來自Nasdaq官方sector/industry)
不動產,Real Estate Investment Trusts,美,466,HIW,Highwoods Properties Inc. Common Stock,(底層分類，來自Nasdaq官方sector/industry)
工業,Mining & Quarrying of Nonmetallic Minerals (No Fuels),美,467,VMC,Vulcan Materials Company (Holding Company) Common Stock,(底層分類，來自Nasdaq官方sector/industry)
工業,Aerospace,美,468,JOBY,Joby Aviation Inc. Common Stock,(底層分類，來自Nasdaq官方sector/industry)
機器人/自動化,eVTOL飛行汽車,美,468,JOBY,Joby Aviation Inc. Common Stock,電動垂直起降飛行器廠
科技(綜合),EDP Services,美,469,TOST,Toast Inc. Class A Common Stock,(底層分類，來自Nasdaq官方sector/industry)
科技(綜合),Semiconductors,美,470,UMC,United Microelectronics Corporation (NEW) Common Stock,(底層分類，來自Nasdaq官方sector/industry)
晶圓代工,邏輯晶圓代工,美,470,UMC,United Microelectronics Corporation (NEW) Common Stock,聯電美股ADR
傳統消費,Food Chains,美,471,SFM,Sprouts Farmers Market Inc. Common Stock,(底層分類，來自Nasdaq官方sector/industry)
不動產,Real Estate Investment Trusts,美,472,VTR,Ventas Inc. Common Stock,(底層分類，來自Nasdaq官方sector/industry)
消費(非必需),Restaurants,美,473,YUM,Yum! Brands Inc.,(底層分類，來自Nasdaq官方sector/industry)
消費(非必需),Restaurants,美,474,DRI,Darden Restaurants Inc. Common Stock,(底層分類，來自Nasdaq官方sector/industry)
生技醫藥,Biotechnology: Pharmaceutical Preparations,美,475,PCVX,Vaxcyte Inc. Common Stock,(底層分類，來自Nasdaq官方sector/industry)
科技(綜合),EDP Services,美,476,ZS,Zscaler Inc. Common Stock,(底層分類，來自Nasdaq官方sector/industry)
科技(綜合),Semiconductors,美,477,AMKR,Amkor Technology Inc. Common Stock,(底層分類，來自Nasdaq官方sector/industry)
封測(OSAT/測試),封測(綜合),美,477,AMKR,Amkor Technology Inc. Common Stock,美國唯一大型OSAT封測大廠
生技醫藥,Biotechnology: Biological Products (No Diagnostic Substances),美,478,KRYS,Krystal Biotech Inc. Common Stock,(底層分類，來自Nasdaq官方sector/industry)
工業,Railroads,美,479,WAB,Westinghouse Air Brake Technologies Corporation Common Stock,(底層分類，來自Nasdaq官方sector/industry)
科技(綜合),Computer Software: Prepackaged Software,美,480,TYL,Tyler Technologies Inc. Common Stock,(底層分類，來自Nasdaq官方sector/industry)
金融,Investment Bankers/Brokers/Service,美,481,RJF,Raymond James Financial Inc. Common Stock,(底層分類，來自Nasdaq官方sector/industry)
傳統產業/原材料,Major Chemicals,美,482,APD,Air Products and Chemicals Inc. Common Stock,(底層分類，來自Nasdaq官方sector/industry)
生技醫藥,Biotechnology: Pharmaceutical Preparations,美,483,TNGX,Tango Therapeutics Inc.,(底層分類，來自Nasdaq官方sector/industry)
科技(綜合),Electrical Products,美,484,CLS,Celestica Inc. Common Stock,(底層分類，來自Nasdaq官方sector/industry)
組裝代工(EMS),電子代工組裝,美,484,CLS,Celestica Inc. Common Stock,電子代工廠
生技醫藥,Medical/Dental Instruments,美,485,DXCM,DexCom Inc. Common Stock,(底層分類，來自Nasdaq官方sector/industry)
工業,Biotechnology: Laboratory Analytical Instruments,美,486,MTD,Mettler-Toledo International Inc. Common Stock,(底層分類，來自Nasdaq官方sector/industry)
消費(非必需),Other Specialty Stores,美,487,DKS,Dick's Sporting Goods Inc Common Stock,(底層分類，來自Nasdaq官方sector/industry)
工業,Broadcasting,美,488,FOXA,Fox Corporation Class A Common Stock,(底層分類，來自Nasdaq官方sector/industry)
傳統消費,Packaged Foods,美,489,GIS,General Mills Inc. Common Stock,(底層分類，來自Nasdaq官方sector/industry)
金融,Life Insurance,美,490,MET,MetLife Inc. Common Stock,(底層分類，來自Nasdaq官方sector/industry)
消費(非必需),Homebuilding,美,491,DHI,D.R. Horton Inc. Common Stock,(底層分類，來自Nasdaq官方sector/industry)
工業,Plastic Products,美,492,NWL,Newell Brands Inc. Common Stock,(底層分類，來自Nasdaq官方sector/industry)
消費(非必需),RETAIL: Building Materials,美,493,QXO,QXO Inc. Common Stock,(底層分類，來自Nasdaq官方sector/industry)
科技(綜合),Retail: Computer Software & Peripheral Equipment,美,494,SNX,TD SYNNEX Corporation Common Stock,(底層分類，來自Nasdaq官方sector/industry)
消費(非必需),Food Distributors,美,495,SYY,Sysco Corporation Common Stock,(底層分類，來自Nasdaq官方sector/industry)
公用事業,Water Supply,美,496,AWK,American Water Works Company Inc. Common Stock,(底層分類，來自Nasdaq官方sector/industry)
科技(綜合),Computer Software: Prepackaged Software,美,497,STRC,Strategy Inc Variable Rate Series A Perpetual Stretch Preferred Stock,(底層分類，來自Nasdaq官方sector/industry)
傳統消費,Food Chains,美,498,KR,Kroger Company (The) Common Stock,(底層分類，來自Nasdaq官方sector/industry)
消費(非必需),Food Distributors,美,499,DPZ,Domino's Pizza Inc Common Stock,(底層分類，來自Nasdaq官方sector/industry)
生技醫藥,Industrial Specialties,美,500,ESTA,Establishment Labs Holdings Inc. Common Shares,(底層分類，來自Nasdaq官方sector/industry)
工業,Metal Fabrications,美,501,SMR,NuScale Power Corporation Class A Common Stock,(底層分類，來自Nasdaq官方sector/industry)
核能/SMR,小型模組化反應爐,美,501,SMR,NuScale Power Corporation Class A Common Stock,SMR新創
不動產,Real Estate Investment Trusts,美,502,NTST,NetSTREIT Corp. Common Stock,(底層分類，來自Nasdaq官方sector/industry)
金融,Investment Managers,美,503,JHG,Janus Henderson Group plc Ordinary Shares,(底層分類，來自Nasdaq官方sector/industry)
公用事業,Electric Utilities: Central,美,504,ETR,Entergy Corporation Common Stock,(底層分類，來自Nasdaq官方sector/industry)
生技醫藥,Biotechnology: Biological Products (No Diagnostic Substances),美,505,KYMR,Kymera Therapeutics Inc. Common Stock,(底層分類，來自Nasdaq官方sector/industry)
生技醫藥,Medical Specialities,美,506,OSCR,Oscar Health Inc. Class A Common Stock,(底層分類，來自Nasdaq官方sector/industry)
金融,Investment Managers,美,507,ARES,Ares Management Corporation Class A Common Stock,(底層分類，來自Nasdaq官方sector/industry)
科技(綜合),EDP Services,美,508,INFQ,Infleqtion Inc. Common Stock,(底層分類，來自Nasdaq官方sector/industry)
量子計算,量子感測,美,508,INFQ,Infleqtion Inc. Common Stock,量子感測技術廠
工業,Industrial Specialties,美,509,MTRN,Materion Corporation,(底層分類，來自Nasdaq官方sector/industry)
傳統消費,Beverages (Production/Distribution),美,510,BUD,Anheuser-Busch Inbev SA Sponsored ADR (Belgium),(底層分類，來自Nasdaq官方sector/industry)
金融,Investment Bankers/Brokers/Service,美,511,GLXY,Galaxy Digital Inc. Class A Common Stock,(底層分類，來自Nasdaq官方sector/industry)
消費(非必需),Specialty Chemicals,美,512,ASH,Ashland Inc. Common Stock,(底層分類，來自Nasdaq官方sector/industry)
消費(非必需),Hotels/Resorts,美,513,PK,Park Hotels & Resorts Inc. Common Stock ,(底層分類，來自Nasdaq官方sector/industry)
能源,Oil & Gas Production,美,514,PR,Permian Resources Corporation Class A Common Stock,(底層分類，來自Nasdaq官方sector/industry)
科技(綜合),Semiconductors,美,515,SLAB,Silicon Laboratories Inc. Common Stock,(底層分類，來自Nasdaq官方sector/industry)
金融,Real Estate,美,516,CBRE,CBRE Group Inc Common Stock Class A,(底層分類，來自Nasdaq官方sector/industry)
公用事業,Environmental Services,美,517,RSG,Republic Services Inc. Common Stock,(底層分類，來自Nasdaq官方sector/industry)
不動產,Real Estate Investment Trusts,美,518,LAMR,Lamar Advertising Company Class A Common Stock,(底層分類，來自Nasdaq官方sector/industry)
消費(非必需),Other Specialty Stores,美,519,ULTA,Ulta Beauty Inc. Common Stock,(底層分類，來自Nasdaq官方sector/industry)
金融,Finance: Consumer Services,美,520,CHYM,Chime Financial Inc. Class A Common Stock,(底層分類，來自Nasdaq官方sector/industry)
生技醫藥,Medical/Dental Instruments,美,521,HTFL,Heartflow Inc. Common Stock,(底層分類，來自Nasdaq官方sector/industry)
金融,Major Banks,美,522,TFC,Truist Financial Corporation Common Stock,(底層分類，來自Nasdaq官方sector/industry)
傳統消費,Beverages (Production/Distribution),美,523,STZ,Constellation Brands Inc. Common Stock,(底層分類，來自Nasdaq官方sector/industry)
消費(非必需),Other Specialty Stores,美,524,RH,RH Common Stock,(底層分類，來自Nasdaq官方sector/industry)
生技醫藥,Medical/Dental Instruments,美,525,WST,West Pharmaceutical Services Inc. Common Stock,(底層分類，來自Nasdaq官方sector/industry)
生技醫藥,Medical/Dental Instruments,美,526,PODD,Insulet Corporation Common Stock,(底層分類，來自Nasdaq官方sector/industry)
消費(非必需),Business Services,美,527,FICO,Fair Isaac Corporation Common Stock,(底層分類，來自Nasdaq官方sector/industry)
消費(非必需),Homebuilding,美,528,PHM,PulteGroup Inc. Common Stock,(底層分類，來自Nasdaq官方sector/industry)
生技醫藥,Medical/Dental Instruments,美,529,MDLN,Medline Inc. Class A Common Stock,(底層分類，來自Nasdaq官方sector/industry)
科技(綜合),Semiconductors,美,530,FSLR,First Solar Inc. Common Stock,(底層分類，來自Nasdaq官方sector/industry)
綠能/太陽能,太陽能板製造,美,530,FSLR,First Solar Inc. Common Stock,美國最大太陽能板廠
工業,Railroads,美,531,NSC,Norfolk Southern Corporation Common Stock,(底層分類，來自Nasdaq官方sector/industry)
科技(綜合),Semiconductors,美,532,KLIC,Kulicke and Soffa Industries Inc. Common Stock,(底層分類，來自Nasdaq官方sector/industry)
科技(綜合),Computer Software: Prepackaged Software,美,533,FRSH,Freshworks Inc. Class A Common Stock,(底層分類，來自Nasdaq官方sector/industry)
能源,Oil & Gas Production,美,534,EXE,Expand Energy Corporation Common Stock,(底層分類，來自Nasdaq官方sector/industry)
生技醫藥,Biotechnology: Pharmaceutical Preparations,美,535,ALNY,Alnylam Pharmaceuticals Inc. Common Stock,(底層分類，來自Nasdaq官方sector/industry)
傳統產業/原材料,Metal Mining,美,536,VALE,VALE S.A.  American Depositary Shares Each Representing one common share,(底層分類，來自Nasdaq官方sector/industry)
消費(非必需),Hotels/Resorts,美,537,PENN,PENN Entertainment Inc. Common Stock,(底層分類，來自Nasdaq官方sector/industry)
工業,Mining & Quarrying of Nonmetallic Minerals (No Fuels),美,538,MLM,Martin Marietta Materials Inc. Common Stock,(底層分類，來自Nasdaq官方sector/industry)
生技醫藥,Biotechnology: Commercial Physical & Biological Resarch,美,539,INCY,Incyte Corp. Common Stock,(底層分類，來自Nasdaq官方sector/industry)
傳統產業/原材料,Precious Metals,美,540,AEM,Agnico Eagle Mines Limited Common Stock,(底層分類，來自Nasdaq官方sector/industry)
生技醫藥,Medical Specialities,美,541,ACHC,Acadia Healthcare Company Inc. Common Stock,(底層分類，來自Nasdaq官方sector/industry)
消費(非必需),Services-Misc. Amusement & Recreation,美,542,DKNG,DraftKings Inc. Class A Common Stock,(底層分類，來自Nasdaq官方sector/industry)
生技醫藥,Biotechnology: In Vitro & In Vivo Diagnostic Substances,美,543,ORKA,Oruka Therapeutics Inc. Common Stock,(底層分類，來自Nasdaq官方sector/industry)
傳統產業/原材料,Precious Metals,美,544,B,Barrick Mining Corporation Common Shares,(底層分類，來自Nasdaq官方sector/industry)
工業,Metal Fabrications,美,545,CXT,Crane NXT Co. Common Stock,(底層分類，來自Nasdaq官方sector/industry)
生技醫藥,Biotechnology: Biological Products (No Diagnostic Substances),美,546,TWST,Twist Bioscience Corporation Common Stock,(底層分類，來自Nasdaq官方sector/industry)
工業,Biotechnology: Laboratory Analytical Instruments,美,547,A,Agilent Technologies Inc. Common Stock,(底層分類，來自Nasdaq官方sector/industry)
金融,Accident &Health Insurance,美,548,AFL,AFLAC Incorporated Common Stock,(底層分類，來自Nasdaq官方sector/industry)
消費(非必需),Metal Fabrications,美,549,RRX,Regal Rexnord Corporation Common Stock,(底層分類，來自Nasdaq官方sector/industry)
生技醫藥,Biotechnology: Pharmaceutical Preparations,美,550,ROIV,Roivant Sciences Ltd. Common Shares,(底層分類，來自Nasdaq官方sector/industry)
